Ensembl Gene ID	Ensembl Protein ID
ENSG00000087263	ENSP00000455149
ENSG00000087263	ENSP00000456016
ENSG00000087263	ENSP00000456111
ENSG00000087263	ENSP00000457258
ENSG00000087263	ENSP00000457553
ENSG00000087263	ENSP00000457746
ENSG00000087269	ENSP00000315674
ENSG00000087269	ENSP00000381146
ENSG00000087269	ENSP00000405068
ENSG00000087269	ENSP00000427415
ENSG00000087299	ENSP00000261699
ENSG00000087299	ENSP00000267436
ENSG00000087299	ENSP00000405559
ENSG00000087299	ENSP00000450494
ENSG00000087299	ENSP00000451194
ENSG00000087299	ENSP00000452483
ENSG00000087301	ENSP00000281741
ENSG00000087301	ENSP00000450839
ENSG00000087301	ENSP00000451619
ENSG00000087502	ENSP00000353270
ENSG00000087502	ENSP00000447165
ENSG00000087502	ENSP00000447212
ENSG00000087502	ENSP00000447678
ENSG00000087502	ENSP00000448426
ENSG00000087502	ENSP00000448482
ENSG00000087502	ENSP00000448535
ENSG00000087502	ENSP00000448585
ENSG00000087502	ENSP00000449691
ENSG00000087502	ENSP00000450042
ENSG00000087502	ENSP00000478266
ENSG00000087586	ENSP00000216911
ENSG00000087586	ENSP00000321591
ENSG00000087586	ENSP00000360407
ENSG00000087586	ENSP00000379243
ENSG00000087586	ENSP00000379247
ENSG00000087586	ENSP00000379249
ENSG00000087586	ENSP00000379250
ENSG00000087586	ENSP00000379251
ENSG00000087586	ENSP00000388073
ENSG00000087586	ENSP00000393452
ENSG00000087586	ENSP00000401358
ENSG00000087586	ENSP00000405042
ENSG00000087586	ENSP00000405170
ENSG00000087589	ENSP00000353462
ENSG00000087589	ENSP00000410027
ENSG00000087842	ENSP00000369785
ENSG00000087842	ENSP00000369786
ENSG00000087903	ENSP00000306335
ENSG00000087903	ENSP00000352076
ENSG00000087903	ENSP00000464826
ENSG00000087903	ENSP00000465122
ENSG00000087903	ENSP00000465135
ENSG00000087903	ENSP00000466028
ENSG00000087903	ENSP00000466177
ENSG00000087903	ENSP00000466890
ENSG00000087903	ENSP00000467166
ENSG00000087903	ENSP00000467736
ENSG00000087903	ENSP00000467979
ENSG00000087903	ENSP00000468036
ENSG00000087903	ENSP00000468561
ENSG00000087995	ENSP00000309610
ENSG00000087995	ENSP00000479905
ENSG00000088035	ENSP00000263440
ENSG00000088035	ENSP00000360149
ENSG00000088035	ENSP00000473328
ENSG00000088035	ENSP00000473934
ENSG00000088053	ENSP00000308782
ENSG00000088053	ENSP00000334552
ENSG00000088053	ENSP00000394922
ENSG00000088053	ENSP00000464922
ENSG00000088179	ENSP00000263708
ENSG00000088179	ENSP00000387457
ENSG00000088179	ENSP00000394706
ENSG00000088179	ENSP00000395603
ENSG00000088179	ENSP00000405763
ENSG00000088179	ENSP00000411364
ENSG00000088179	ENSP00000438445
ENSG00000088205	ENSP00000263239
ENSG00000088205	ENSP00000415604
ENSG00000088325	ENSP00000300403
ENSG00000088325	ENSP00000341145
ENSG00000088451	ENSP00000261296
ENSG00000088538	ENSP00000266037
ENSG00000088543	ENSP00000349732
ENSG00000088543	ENSP00000387606
ENSG00000088543	ENSP00000399129
ENSG00000088543	ENSP00000400599
ENSG00000088543	ENSP00000404913
ENSG00000088543	ENSP00000414124
ENSG00000088682	ENSP00000262507
ENSG00000088682	ENSP00000454992
ENSG00000088682	ENSP00000455256
ENSG00000088682	ENSP00000455495
ENSG00000088682	ENSP00000455516
ENSG00000088682	ENSP00000456174
ENSG00000088682	ENSP00000456728
ENSG00000088682	ENSP00000458023
ENSG00000088766	ENSP00000368140
ENSG00000088766	ENSP00000368145
ENSG00000088766	ENSP00000416770
ENSG00000088826	ENSP00000278795
ENSG00000088826	ENSP00000307252
ENSG00000088826	ENSP00000341775
ENSG00000088826	ENSP00000344595
ENSG00000088826	ENSP00000368773
ENSG00000088826	ENSP00000407269
ENSG00000088826	ENSP00000478305
ENSG00000088832	ENSP00000371134
ENSG00000088832	ENSP00000371138
ENSG00000088832	ENSP00000371143
ENSG00000088832	ENSP00000383003
ENSG00000088832	ENSP00000409863
ENSG00000088832	ENSP00000478093
ENSG00000088832	ENSP00000480846
ENSG00000088832	ENSP00000482758
ENSG00000088833	ENSP00000216879
ENSG00000088833	ENSP00000338643
ENSG00000088833	ENSP00000418529
ENSG00000088833	ENSP00000434067
ENSG00000088833	ENSP00000451675
ENSG00000088833	ENSP00000452019
ENSG00000088833	ENSP00000473400
ENSG00000088833	ENSP00000473616
ENSG00000088836	ENSP00000369396
ENSG00000088836	ENSP00000369399
ENSG00000088836	ENSP00000404271
ENSG00000088836	ENSP00000441370
ENSG00000088836	ENSP00000476859
ENSG00000088881	ENSP00000345030
ENSG00000088881	ENSP00000370022
ENSG00000088881	ENSP00000405003
ENSG00000088881	ENSP00000477023
ENSG00000088881	ENSP00000477107
ENSG00000088882	ENSP00000369979
ENSG00000088899	ENSP00000332123
ENSG00000088899	ENSP00000338166
ENSG00000088899	ENSP00000353496
ENSG00000088992	ENSP00000334785
ENSG00000088992	ENSP00000432608
ENSG00000088992	ENSP00000432716
ENSG00000088992	ENSP00000445689
ENSG00000088992	ENSP00000450386
ENSG00000089012	ENSP00000216927
ENSG00000089012	ENSP00000305529
ENSG00000089012	ENSP00000342759
ENSG00000089012	ENSP00000370992
ENSG00000089012	ENSP00000370995
ENSG00000089041	ENSP00000261826
ENSG00000089041	ENSP00000330696
ENSG00000089041	ENSP00000437729
ENSG00000089041	ENSP00000438586
ENSG00000089041	ENSP00000439247
ENSG00000089041	ENSP00000439961
ENSG00000089041	ENSP00000441230
ENSG00000089041	ENSP00000442470
ENSG00000089041	ENSP00000442572
ENSG00000089041	ENSP00000443640
ENSG00000089041	ENSP00000445325
ENSG00000089041	ENSP00000445564
ENSG00000089048	ENSP00000202816
ENSG00000089048	ENSP00000480783
ENSG00000089050	ENSP00000336866
ENSG00000089050	ENSP00000482005
ENSG00000089127	ENSP00000202917
ENSG00000089127	ENSP00000388001
ENSG00000089127	ENSP00000415721
ENSG00000089127	ENSP00000448001
ENSG00000089127	ENSP00000448348
ENSG00000089127	ENSP00000448790
ENSG00000089127	ENSP00000449053
ENSG00000089127	ENSP00000450286
ENSG00000089127	ENSP00000474083
ENSG00000089127	ENSP00000475139
ENSG00000089159	ENSP00000228307
ENSG00000089159	ENSP00000267257
ENSG00000089159	ENSP00000391283
ENSG00000089159	ENSP00000395536
ENSG00000089159	ENSP00000443745
ENSG00000089159	ENSP00000443887
ENSG00000089159	ENSP00000446607
ENSG00000089159	ENSP00000446650
ENSG00000089159	ENSP00000446893
ENSG00000089159	ENSP00000447180
ENSG00000089159	ENSP00000449198
ENSG00000089163	ENSP00000202967
ENSG00000089163	ENSP00000444838
ENSG00000089195	ENSP00000203001
ENSG00000089195	ENSP00000392070
ENSG00000089248	ENSP00000261735
ENSG00000089248	ENSP00000412083
ENSG00000089248	ENSP00000447472
ENSG00000089248	ENSP00000449018
ENSG00000089351	ENSP00000439267
ENSG00000089351	ENSP00000441032
ENSG00000089351	ENSP00000470220
ENSG00000089351	ENSP00000471290
ENSG00000089351	ENSP00000474401
ENSG00000089486	ENSP00000382508
ENSG00000089486	ENSP00000454994
ENSG00000089486	ENSP00000455050
ENSG00000089486	ENSP00000455462
ENSG00000089486	ENSP00000456461
ENSG00000089486	ENSP00000457255
ENSG00000089486	ENSP00000457370
ENSG00000089486	ENSP00000457877
ENSG00000089486	ENSP00000465412
ENSG00000089486	ENSP00000466186
ENSG00000089486	ENSP00000466378
ENSG00000089486	ENSP00000467058
ENSG00000089486	ENSP00000468627
ENSG00000089505	ENSP00000330061
ENSG00000089505	ENSP00000331428
ENSG00000089505	ENSP00000331494
ENSG00000089505	ENSP00000337119
ENSG00000089505	ENSP00000368814
ENSG00000089505	ENSP00000405729
ENSG00000089505	ENSP00000431135
ENSG00000089505	ENSP00000431303
ENSG00000089505	ENSP00000431609
ENSG00000089505	ENSP00000432387
ENSG00000089505	ENSP00000432398
ENSG00000089505	ENSP00000432687
ENSG00000089505	ENSP00000433160
ENSG00000089505	ENSP00000434434
ENSG00000089505	ENSP00000435020
ENSG00000089505	ENSP00000435208
ENSG00000089505	ENSP00000435485
ENSG00000089505	ENSP00000435755
ENSG00000089505	ENSP00000435786
ENSG00000089505	ENSP00000437079
ENSG00000089558	ENSP00000264661
ENSG00000089558	ENSP00000475564
ENSG00000089685	ENSP00000301633
ENSG00000089685	ENSP00000324180
ENSG00000089685	ENSP00000364086
ENSG00000089685	ENSP00000465868
ENSG00000089685	ENSP00000466063
ENSG00000089685	ENSP00000466617
ENSG00000089685	ENSP00000466675
ENSG00000089685	ENSP00000467259
ENSG00000089685	ENSP00000467336
ENSG00000089692	ENSP00000203629
ENSG00000089692	ENSP00000413825
ENSG00000089775	ENSP00000378204
ENSG00000089775	ENSP00000450718
ENSG00000089775	ENSP00000451046
ENSG00000089775	ENSP00000476746
ENSG00000089818	ENSP00000341737
ENSG00000089818	ENSP00000401963
ENSG00000089818	ENSP00000439319
ENSG00000089818	ENSP00000440658
ENSG00000089820	ENSP00000203786
ENSG00000089820	ENSP00000359033
ENSG00000089820	ENSP00000359045
ENSG00000089820	ENSP00000377322
ENSG00000089820	ENSP00000385042
ENSG00000089820	ENSP00000397533
ENSG00000089820	ENSP00000398019
ENSG00000089820	ENSP00000398259
ENSG00000089820	ENSP00000408656
ENSG00000089820	ENSP00000411712
ENSG00000089820	ENSP00000412437
ENSG00000089820	ENSP00000413782
ENSG00000089820	ENSP00000473840
ENSG00000089820	ENSP00000473936
ENSG00000089876	ENSP00000284690
ENSG00000089876	ENSP00000357710
ENSG00000089876	ENSP00000406781
ENSG00000090013	ENSP00000263368
ENSG00000090013	ENSP00000470619
ENSG00000090013	ENSP00000471720
ENSG00000090097	ENSP00000322341
ENSG00000090097	ENSP00000348111
ENSG00000090097	ENSP00000378461
ENSG00000090097	ENSP00000395030
ENSG00000090097	ENSP00000417100
ENSG00000090097	ENSP00000417196
ENSG00000090097	ENSP00000417916
ENSG00000090097	ENSP00000418312
ENSG00000090097	ENSP00000418613
ENSG00000090097	ENSP00000418925
ENSG00000090097	ENSP00000418997
ENSG00000090097	ENSP00000419557
ENSG00000090097	ENSP00000419672
ENSG00000090097	ENSP00000419694
ENSG00000090097	ENSP00000420008
ENSG00000090104	ENSP00000356429
ENSG00000090104	ENSP00000464323
ENSG00000090238	ENSP00000381818
ENSG00000090238	ENSP00000381821
ENSG00000090238	ENSP00000454350
ENSG00000090238	ENSP00000454949
ENSG00000090238	ENSP00000456212
ENSG00000090238	ENSP00000456427
ENSG00000090238	ENSP00000456825
ENSG00000090238	ENSP00000457598
ENSG00000090238	ENSP00000457976
ENSG00000090263	ENSP00000320567
ENSG00000090263	ENSP00000376732
ENSG00000090263	ENSP00000417287
ENSG00000090263	ENSP00000418451
ENSG00000090263	ENSP00000420709
ENSG00000090273	ENSP00000319664
ENSG00000090273	ENSP00000400981
ENSG00000090273	ENSP00000404020
ENSG00000090339	ENSP00000264832
ENSG00000090339	ENSP00000413124
ENSG00000090339	ENSP00000465680
ENSG00000090382	ENSP00000261267
ENSG00000090382	ENSP00000449898
ENSG00000090382	ENSP00000449969
ENSG00000090447	ENSP00000204517
ENSG00000090447	ENSP00000459390
ENSG00000090447	ENSP00000460067
ENSG00000090447	ENSP00000461352
ENSG00000090520	ENSP00000265028
ENSG00000090520	ENSP00000408410
ENSG00000090520	ENSP00000414398
ENSG00000090520	ENSP00000440189
ENSG00000090581	ENSP00000204679
ENSG00000090581	ENSP00000434413
ENSG00000090581	ENSP00000435349
ENSG00000090581	ENSP00000460728
ENSG00000090581	ENSP00000480060
ENSG00000090615	ENSP00000204726
ENSG00000090615	ENSP00000409303
ENSG00000090615	ENSP00000410378
ENSG00000090615	ENSP00000442603
ENSG00000090615	ENSP00000479170
ENSG00000090659	ENSP00000204801
ENSG00000090659	ENSP00000315407
ENSG00000090659	ENSP00000315477
ENSG00000090659	ENSP00000346373
ENSG00000090659	ENSP00000377716
ENSG00000090659	ENSP00000377728
ENSG00000090659	ENSP00000468827
ENSG00000090659	ENSP00000470530
ENSG00000090659	ENSP00000470658
ENSG00000090659	ENSP00000471137
ENSG00000090659	ENSP00000471348
ENSG00000090661	ENSP00000251363
ENSG00000090661	ENSP00000452753
ENSG00000090661	ENSP00000452910
ENSG00000090661	ENSP00000452920
ENSG00000090661	ENSP00000453388
ENSG00000090661	ENSP00000453509
ENSG00000090661	ENSP00000453796
ENSG00000090661	ENSP00000453815
ENSG00000090661	ENSP00000454122
ENSG00000090674	ENSP00000264079
ENSG00000090674	ENSP00000469074
ENSG00000090674	ENSP00000472176
ENSG00000090861	ENSP00000261772
ENSG00000090861	ENSP00000455360
ENSG00000090889	ENSP00000363524
ENSG00000090971	ENSP00000205194
ENSG00000090971	ENSP00000470543
ENSG00000090971	ENSP00000471807
ENSG00000090971	ENSP00000472383
ENSG00000090975	ENSP00000280562
ENSG00000090975	ENSP00000322218
ENSG00000090975	ENSP00000437611
ENSG00000090975	ENSP00000437869
ENSG00000090975	ENSP00000445399
ENSG00000090975	ENSP00000474962
ENSG00000091127	ENSP00000348722
ENSG00000091127	ENSP00000417402
ENSG00000091127	ENSP00000417718
ENSG00000091127	ENSP00000418794
ENSG00000091181	ENSP00000256452
ENSG00000091181	ENSP00000309196
ENSG00000091181	ENSP00000373358
ENSG00000091181	ENSP00000388858
ENSG00000091181	ENSP00000390753
ENSG00000091181	ENSP00000391274
ENSG00000091181	ENSP00000392059
ENSG00000091181	ENSP00000398117
ENSG00000091181	ENSP00000400400
ENSG00000091181	ENSP00000412209
ENSG00000091317	ENSP00000205636
ENSG00000091409	ENSP00000264107
ENSG00000091409	ENSP00000386614
ENSG00000091409	ENSP00000386896
ENSG00000091409	ENSP00000388435
ENSG00000091409	ENSP00000394169
ENSG00000091409	ENSP00000406694
ENSG00000091409	ENSP00000413470
ENSG00000091483	ENSP00000355518
ENSG00000091542	ENSP00000382091
ENSG00000091542	ENSP00000468116
ENSG00000091592	ENSP00000262467
ENSG00000091592	ENSP00000269280
ENSG00000091592	ENSP00000324366
ENSG00000091592	ENSP00000346390
ENSG00000091592	ENSP00000442029
ENSG00000091592	ENSP00000458303
ENSG00000091592	ENSP00000459661
ENSG00000091592	ENSP00000460216
ENSG00000091592	ENSP00000460475
ENSG00000091592	ENSP00000478516
ENSG00000091592	ENSP00000483359
ENSG00000091592	ENSP00000484692
ENSG00000091651	ENSP00000219097
ENSG00000091651	ENSP00000454299
ENSG00000091651	ENSP00000456981
ENSG00000091651	ENSP00000457282
ENSG00000091947	ENSP00000206380
ENSG00000091947	ENSP00000465903
ENSG00000091947	ENSP00000466307
ENSG00000091947	ENSP00000466385
ENSG00000091947	ENSP00000467545
ENSG00000091947	ENSP00000468025
ENSG00000091947	ENSP00000468388
ENSG00000091972	ENSP00000312766
ENSG00000091972	ENSP00000373179
ENSG00000091972	ENSP00000418576
ENSG00000091972	ENSP00000419816
ENSG00000091972	ENSP00000420298
ENSG00000091972	ENSP00000475860
ENSG00000091972	ENSP00000476114
ENSG00000092010	ENSP00000206451
ENSG00000092010	ENSP00000372155
ENSG00000092010	ENSP00000452843
ENSG00000092010	ENSP00000453340
ENSG00000092010	ENSP00000453976
ENSG00000092036	ENSP00000206474
ENSG00000092036	ENSP00000342776
ENSG00000092036	ENSP00000343473
ENSG00000092036	ENSP00000441026
ENSG00000092036	ENSP00000450542
ENSG00000092036	ENSP00000450612
ENSG00000092036	ENSP00000450680
ENSG00000092036	ENSP00000451018
ENSG00000092036	ENSP00000452058
ENSG00000092036	ENSP00000452165
ENSG00000092036	ENSP00000452239
ENSG00000092036	ENSP00000452260
ENSG00000092036	ENSP00000452261
ENSG00000092036	ENSP00000452595
ENSG00000092096	ENSP00000206544
ENSG00000092096	ENSP00000346824
ENSG00000092096	ENSP00000380430
ENSG00000092096	ENSP00000380437
ENSG00000092201	ENSP00000216297
ENSG00000092201	ENSP00000450910
ENSG00000092201	ENSP00000451517
ENSG00000092201	ENSP00000452259
ENSG00000092445	ENSP00000263798
ENSG00000092445	ENSP00000452995
ENSG00000092445	ENSP00000453835
ENSG00000092445	ENSP00000454050
ENSG00000092445	ENSP00000455441
ENSG00000092470	ENSP00000263795
ENSG00000092470	ENSP00000370645
ENSG00000092470	ENSP00000404665
ENSG00000092820	ENSP00000338934
ENSG00000092820	ENSP00000356042
ENSG00000092820	ENSP00000376016
ENSG00000092853	ENSP00000251195
ENSG00000092853	ENSP00000312995
ENSG00000092853	ENSP00000362317
ENSG00000092853	ENSP00000428848
ENSG00000092929	ENSP00000207549
ENSG00000092929	ENSP00000388093
ENSG00000092929	ENSP00000464749
ENSG00000092929	ENSP00000466149
ENSG00000092929	ENSP00000466377
ENSG00000092929	ENSP00000466543
ENSG00000092929	ENSP00000466758
ENSG00000092929	ENSP00000466826
ENSG00000092929	ENSP00000467653
ENSG00000092964	ENSP00000309539
ENSG00000092964	ENSP00000427954
ENSG00000092964	ENSP00000427985
ENSG00000092964	ENSP00000431117
ENSG00000093009	ENSP00000263201
ENSG00000093009	ENSP00000384978
ENSG00000093009	ENSP00000385240
ENSG00000093009	ENSP00000388280
ENSG00000093009	ENSP00000397434
ENSG00000093009	ENSP00000405726
ENSG00000093009	ENSP00000413138
ENSG00000093010	ENSP00000207636
ENSG00000093010	ENSP00000354511
ENSG00000093010	ENSP00000383966
ENSG00000093010	ENSP00000384654
ENSG00000093010	ENSP00000385150
ENSG00000093010	ENSP00000385917
ENSG00000093010	ENSP00000387695
ENSG00000093010	ENSP00000403958
ENSG00000093010	ENSP00000416778
ENSG00000093072	ENSP00000262607
ENSG00000093072	ENSP00000332871
ENSG00000093072	ENSP00000382731
ENSG00000093072	ENSP00000382733
ENSG00000093072	ENSP00000392078
ENSG00000093072	ENSP00000406443
ENSG00000093072	ENSP00000442482
ENSG00000093072	ENSP00000483418
ENSG00000093144	ENSP00000357272
ENSG00000093144	ENSP00000357274
ENSG00000093144	ENSP00000357278
ENSG00000093144	ENSP00000396096
ENSG00000093144	ENSP00000399233
ENSG00000093144	ENSP00000401751
ENSG00000093144	ENSP00000402492
ENSG00000093144	ENSP00000404866
ENSG00000093144	ENSP00000420711
ENSG00000093144	ENSP00000432265
ENSG00000093144	ENSP00000433015
ENSG00000093144	ENSP00000433874
ENSG00000093144	ENSP00000434143
ENSG00000093144	ENSP00000434908
ENSG00000093144	ENSP00000435068
ENSG00000093144	ENSP00000435502
ENSG00000093144	ENSP00000436109
ENSG00000093144	ENSP00000436585
ENSG00000093144	ENSP00000436703
ENSG00000093167	ENSP00000338727
ENSG00000093167	ENSP00000346349
ENSG00000093167	ENSP00000379705
ENSG00000093167	ENSP00000391360
ENSG00000093167	ENSP00000405480
ENSG00000093167	ENSP00000409574
ENSG00000093167	ENSP00000412206
ENSG00000093167	ENSP00000413026
ENSG00000093167	ENSP00000416013
ENSG00000093167	ENSP00000416364
ENSG00000093167	ENSP00000416907
ENSG00000093217	ENSP00000207870
ENSG00000093217	ENSP00000398845
ENSG00000093217	ENSP00000412282
ENSG00000094804	ENSP00000209728
ENSG00000094804	ENSP00000463004
ENSG00000094804	ENSP00000463635
ENSG00000094804	ENSP00000464047
ENSG00000094841	ENSP00000362471
ENSG00000094841	ENSP00000362477
ENSG00000094841	ENSP00000362481
ENSG00000094841	ENSP00000433987
ENSG00000094841	ENSP00000434037
ENSG00000094914	ENSP00000209873
ENSG00000094914	ENSP00000377908
ENSG00000094914	ENSP00000446885
ENSG00000094914	ENSP00000448020
ENSG00000094914	ENSP00000457518
ENSG00000094916	ENSP00000209875
ENSG00000094916	ENSP00000401009
ENSG00000094916	ENSP00000449207
ENSG00000094916	ENSP00000450190
ENSG00000095002	ENSP00000233146
ENSG00000095002	ENSP00000384199
ENSG00000095002	ENSP00000411482
ENSG00000095002	ENSP00000442697
ENSG00000095002	ENSP00000481158
ENSG00000095002	ENSP00000481416
ENSG00000095002	ENSP00000482468
ENSG00000095002	ENSP00000483159
ENSG00000095002	ENSP00000484137
ENSG00000095015	ENSP00000382423
ENSG00000095139	ENSP00000264028
ENSG00000095139	ENSP00000352385
ENSG00000095139	ENSP00000376599
ENSG00000095139	ENSP00000431676
ENSG00000095139	ENSP00000482114
ENSG00000095209	ENSP00000363820
ENSG00000095209	ENSP00000363824
ENSG00000095209	ENSP00000403026
ENSG00000095209	ENSP00000410800
ENSG00000095209	ENSP00000416680
ENSG00000095303	ENSP00000223423
ENSG00000095303	ENSP00000354612
ENSG00000095303	ENSP00000362802
ENSG00000095303	ENSP00000411606
ENSG00000095303	ENSP00000437709
ENSG00000095303	ENSP00000483540
ENSG00000095303	ENSP00000484800
ENSG00000095319	ENSP00000361658
ENSG00000095321	ENSP00000315013
ENSG00000095321	ENSP00000377045
ENSG00000095321	ENSP00000390571
ENSG00000095321	ENSP00000394420
ENSG00000095321	ENSP00000395458
ENSG00000095321	ENSP00000400367
ENSG00000095321	ENSP00000404405
ENSG00000095370	ENSP00000317817
ENSG00000095370	ENSP00000362373
ENSG00000095370	ENSP00000362374
